log_id,timestamp_seconds,frame_number,student_id,behaviour_name,confidence,risk_score,risk_label,phone_detected,body_rotation,head_yaw,head_pitch,explanation,created_at
112,0.667,20,1,Hand Movement,1.0,100.0,Critical,0,-24.1307,2.0848,14.9391,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
113,0.667,20,1,Suspicious Leaning,0.6251,100.0,Critical,0,-24.1307,2.0848,14.9391,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
114,0.667,20,1,Communication Gestures,0.78,100.0,Critical,0,-24.1307,2.0848,14.9391,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 14x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
115,0.667,20,7,Head Turning,1.0,20.42,Low,0,-165.6426,-177.0983,152.5654,Score increased by 2.13 points due to 'Communication Gestures' (confidence: 0.78) with 4x repetition bonus and temporal duration weight x1.2 → Risk Level: Low,2026-07-26 00:41:45
116,0.667,20,7,Body Rotation,1.0,20.42,Low,0,-165.6426,-177.0983,152.5654,Score increased by 2.13 points due to 'Communication Gestures' (confidence: 0.78) with 4x repetition bonus and temporal duration weight x1.2 → Risk Level: Low,2026-07-26 00:41:45
117,0.667,20,7,Hand Movement,0.9572,20.42,Low,0,-165.6426,-177.0983,152.5654,Score increased by 2.13 points due to 'Communication Gestures' (confidence: 0.78) with 4x repetition bonus and temporal duration weight x1.2 → Risk Level: Low,2026-07-26 00:41:45
118,0.667,20,7,Communication Gestures,0.78,20.42,Low,0,-165.6426,-177.0983,152.5654,Score increased by 2.13 points due to 'Communication Gestures' (confidence: 0.78) with 4x repetition bonus and temporal duration weight x1.2 → Risk Level: Low,2026-07-26 00:41:45
119,0.7,21,1,Hand Movement,0.791,100.0,Critical,0,-14.6191,2.3259,14.8354,Score decreased by 0.00 points due to 'Suspicious Leaning' (confidence: 0.61) with 8x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
120,0.7,21,1,Suspicious Leaning,0.6124,100.0,Critical,0,-14.6191,2.3259,14.8354,Score decreased by 0.00 points due to 'Suspicious Leaning' (confidence: 0.61) with 8x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
121,0.7,21,3,Head Turning,1.0,61.9,High,0,164.8594,-178.0674,173.528,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
122,0.7,21,3,Body Rotation,1.0,61.9,High,0,164.8594,-178.0674,173.528,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
123,0.7,21,3,Hand Movement,1.0,61.9,High,0,164.8594,-178.0674,173.528,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
124,0.7,21,3,Suspicious Leaning,0.7227,61.9,High,0,164.8594,-178.0674,173.528,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
125,0.7,21,3,Communication Gestures,0.78,61.9,High,0,164.8594,-178.0674,173.528,Score increased by 3.82 points due to 'Communication Gestures' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
126,0.7,21,7,Head Turning,1.0,27.36,Low,0,-165.6964,178.0453,157.2829,Score increased by 2.47 points due to 'Communication Gestures' (confidence: 0.78) with 5x repetition bonus and temporal duration weight x1.2 → Risk Level: Low,2026-07-26 00:41:45
127,0.7,21,7,Body Rotation,1.0,27.36,Low,0,-165.6964,178.0453,157.2829,Score increased by 2.47 points due to 'Communication Gestures' (confidence: 0.78) with 5x repetition bonus and temporal duration weight x1.2 → Risk Level: Low,2026-07-26 00:41:45
128,0.7,21,7,Hand Movement,0.6005,27.36,Low,0,-165.6964,178.0453,157.2829,Score increased by 2.47 points due to 'Communication Gestures' (confidence: 0.78) with 5x repetition bonus and temporal duration weight x1.2 → Risk Level: Low,2026-07-26 00:41:45
129,0.7,21,7,Communication Gestures,0.78,27.36,Low,0,-165.6964,178.0453,157.2829,Score increased by 2.47 points due to 'Communication Gestures' (confidence: 0.78) with 5x repetition bonus and temporal duration weight x1.2 → Risk Level: Low,2026-07-26 00:41:45
130,0.733,22,1,Hand Movement,1.0,100.0,Critical,0,-17.2329,5.3908,14.3101,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
131,0.733,22,1,Suspicious Leaning,0.5652,100.0,Critical,0,-17.2329,5.3908,14.3101,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
132,0.733,22,1,Communication Gestures,0.78,100.0,Critical,0,-17.2329,5.3908,14.3101,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 15x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
133,0.733,22,7,Head Turning,1.0,32.12,Low,0,-160.2019,179.2268,159.0612,Score increased by 0.39 points due to 'Suspicious Leaning' (confidence: 0.64) and temporal duration weight x1.0 → Risk Level: Low,2026-07-26 00:41:45
134,0.733,22,7,Body Rotation,1.0,32.12,Low,0,-160.2019,179.2268,159.0612,Score increased by 0.39 points due to 'Suspicious Leaning' (confidence: 0.64) and temporal duration weight x1.0 → Risk Level: Low,2026-07-26 00:41:45
135,0.733,22,7,Suspicious Leaning,0.6435,32.12,Low,0,-160.2019,179.2268,159.0612,Score increased by 0.39 points due to 'Suspicious Leaning' (confidence: 0.64) and temporal duration weight x1.0 → Risk Level: Low,2026-07-26 00:41:45
136,0.767,23,1,Body Rotation,1.0,100.0,Critical,0,-47.9719,7.2881,20.0389,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
137,0.767,23,1,Hand Movement,1.0,100.0,Critical,0,-47.9719,7.2881,20.0389,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
138,0.767,23,1,Suspicious Leaning,0.5118,100.0,Critical,0,-47.9719,7.2881,20.0389,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
139,0.767,23,1,Communication Gestures,0.78,100.0,Critical,0,-47.9719,7.2881,20.0389,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 16x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
140,0.8,24,1,Body Rotation,0.6199,100.0,Critical,0,-24.7974,4.1632,18.0906,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
141,0.8,24,1,Hand Movement,1.0,100.0,Critical,0,-24.7974,4.1632,18.0906,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
142,0.8,24,1,Communication Gestures,0.78,100.0,Critical,0,-24.7974,4.1632,18.0906,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 17x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
143,0.8,24,3,Hand Movement,1.0,65.34,High,0,-3.6482,9.997,3.4201,Score increased by 1.59 points due to 'Suspicious Leaning' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.0 → Risk Level: High,2026-07-26 00:41:45
144,0.8,24,3,Suspicious Leaning,0.7796,65.34,High,0,-3.6482,9.997,3.4201,Score increased by 1.59 points due to 'Suspicious Leaning' (confidence: 0.78) with 9x repetition bonus and temporal duration weight x1.0 → Risk Level: High,2026-07-26 00:41:45
145,0.833,25,1,Body Rotation,0.9783,100.0,Critical,0,-39.1331,0.8973,14.827,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 18x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
146,0.833,25,1,Hand Movement,1.0,100.0,Critical,0,-39.1331,0.8973,14.827,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 18x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
147,0.833,25,1,Communication Gestures,0.78,100.0,Critical,0,-39.1331,0.8973,14.827,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 18x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
148,0.867,26,1,Body Rotation,0.5416,100.0,Critical,0,-21.6621,8.2502,17.1517,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 19x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
149,0.867,26,1,Hand Movement,1.0,100.0,Critical,0,-21.6621,8.2502,17.1517,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 19x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
150,0.867,26,1,Communication Gestures,0.78,100.0,Critical,0,-21.6621,8.2502,17.1517,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 19x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
151,0.867,26,8,Head Turning,1.0,2.18,Safe,0,90.3356,168.9126,133.4686,Score increased by 0.60 points due to 'Suspicious Leaning' (confidence: 1.00) and temporal duration weight x1.0 → Risk Level: Safe,2026-07-26 00:41:45
152,0.867,26,8,Body Rotation,1.0,2.18,Safe,0,90.3356,168.9126,133.4686,Score increased by 0.60 points due to 'Suspicious Leaning' (confidence: 1.00) and temporal duration weight x1.0 → Risk Level: Safe,2026-07-26 00:41:45
153,0.867,26,8,Suspicious Leaning,1.0,2.18,Safe,0,90.3356,168.9126,133.4686,Score increased by 0.60 points due to 'Suspicious Leaning' (confidence: 1.00) and temporal duration weight x1.0 → Risk Level: Safe,2026-07-26 00:41:45
154,0.9,27,1,Hand Movement,1.0,100.0,Critical,0,-10.5977,0.1027,12.796,Score increased by 0.05 points due to 'Hand Movement' (confidence: 1.00) with 24x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
155,0.9,27,4,Head Turning,1.0,2.18,Safe,0,-88.0267,107.6486,39.2372,Score increased by 0.60 points due to 'Suspicious Leaning' (confidence: 1.00) and temporal duration weight x1.0 → Risk Level: Safe,2026-07-26 00:41:45
156,0.9,27,4,Body Rotation,1.0,2.18,Safe,0,-88.0267,107.6486,39.2372,Score increased by 0.60 points due to 'Suspicious Leaning' (confidence: 1.00) and temporal duration weight x1.0 → Risk Level: Safe,2026-07-26 00:41:45
157,0.9,27,4,Suspicious Leaning,1.0,2.18,Safe,0,-88.0267,107.6486,39.2372,Score increased by 0.60 points due to 'Suspicious Leaning' (confidence: 1.00) and temporal duration weight x1.0 → Risk Level: Safe,2026-07-26 00:41:45
158,0.933,28,1,Body Rotation,1.0,100.0,Critical,0,-43.3532,14.1016,23.6868,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 20x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
159,0.933,28,1,Hand Movement,1.0,100.0,Critical,0,-43.3532,14.1016,23.6868,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 20x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
160,0.933,28,1,Suspicious Leaning,0.5774,100.0,Critical,0,-43.3532,14.1016,23.6868,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 20x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
161,0.933,28,1,Communication Gestures,0.78,100.0,Critical,0,-43.3532,14.1016,23.6868,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 20x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
162,0.967,29,1,Hand Movement,1.0,100.0,Critical,0,-8.205,4.0844,13.8965,Score increased by 0.05 points due to 'Hand Movement' (confidence: 1.00) with 26x repetition bonus and temporal duration weight x1.0 → Risk Level: Critical,2026-07-26 00:41:45
163,0.967,29,4,Body Rotation,1.0,4.61,Safe,0,-44.0305,1.7253,9.5792,Score increased by 1.12 points due to 'Communication Gestures' (confidence: 0.78) and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
164,0.967,29,4,Hand Movement,1.0,4.61,Safe,0,-44.0305,1.7253,9.5792,Score increased by 1.12 points due to 'Communication Gestures' (confidence: 0.78) and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
165,0.967,29,4,Communication Gestures,0.78,4.61,Safe,0,-44.0305,1.7253,9.5792,Score increased by 1.12 points due to 'Communication Gestures' (confidence: 0.78) and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
166,0.967,29,8,Head Turning,1.0,6.49,Safe,0,106.6774,165.6883,75.7708,Score increased by 1.12 points due to 'Communication Gestures' (confidence: 0.78) and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
167,0.967,29,8,Body Rotation,1.0,6.49,Safe,0,106.6774,165.6883,75.7708,Score increased by 1.12 points due to 'Communication Gestures' (confidence: 0.78) and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
168,0.967,29,8,Hand Movement,1.0,6.49,Safe,0,106.6774,165.6883,75.7708,Score increased by 1.12 points due to 'Communication Gestures' (confidence: 0.78) and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
169,0.967,29,8,Suspicious Leaning,1.0,6.49,Safe,0,106.6774,165.6883,75.7708,Score increased by 1.12 points due to 'Communication Gestures' (confidence: 0.78) and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
170,0.967,29,8,Communication Gestures,0.78,6.49,Safe,0,106.6774,165.6883,75.7708,Score increased by 1.12 points due to 'Communication Gestures' (confidence: 0.78) and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
171,1.0,30,1,Hand Movement,1.0,100.0,Critical,0,-18.0965,3.332,17.1289,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 21x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
172,1.0,30,1,Suspicious Leaning,0.5622,100.0,Critical,0,-18.0965,3.332,17.1289,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 21x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
173,1.0,30,1,Communication Gestures,0.78,100.0,Critical,0,-18.0965,3.332,17.1289,Score decreased by 0.00 points due to 'Communication Gestures' (confidence: 0.78) with 21x repetition bonus and temporal duration weight x1.2 → Risk Level: Critical,2026-07-26 00:41:45
174,1.0,30,3,Hand Movement,1.0,73.06,High,0,17.8987,7.1777,6.3011,Score increased by 4.16 points due to 'Communication Gestures' (confidence: 0.78) with 10x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
175,1.0,30,3,Suspicious Leaning,0.7722,73.06,High,0,17.8987,7.1777,6.3011,Score increased by 4.16 points due to 'Communication Gestures' (confidence: 0.78) with 10x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
176,1.0,30,3,Communication Gestures,0.78,73.06,High,0,17.8987,7.1777,6.3011,Score increased by 4.16 points due to 'Communication Gestures' (confidence: 0.78) with 10x repetition bonus and temporal duration weight x1.2 → Risk Level: High,2026-07-26 00:41:45
177,1.0,30,8,Head Turning,1.0,12.04,Safe,0,92.4584,164.4811,111.648,Score increased by 1.46 points due to 'Communication Gestures' (confidence: 0.78) with 2x repetition bonus and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
178,1.0,30,8,Body Rotation,1.0,12.04,Safe,0,92.4584,164.4811,111.648,Score increased by 1.46 points due to 'Communication Gestures' (confidence: 0.78) with 2x repetition bonus and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
179,1.0,30,8,Hand Movement,1.0,12.04,Safe,0,92.4584,164.4811,111.648,Score increased by 1.46 points due to 'Communication Gestures' (confidence: 0.78) with 2x repetition bonus and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
180,1.0,30,8,Suspicious Leaning,1.0,12.04,Safe,0,92.4584,164.4811,111.648,Score increased by 1.46 points due to 'Communication Gestures' (confidence: 0.78) with 2x repetition bonus and temporal duration weight x1.2 → Risk Level: Safe,2026-07-26 00:41:45
